rna_name	chr	strand	start_pos	end_pos	gene_name
NM_001367862	chr11	+	74699977	74706083	NEU3
NM_001367864	chr11	+	74699977	74721952	NEU3
NM_001367867	chr11	+	74699977	74701203	NEU3
NM_001005285	chr11	-	74799736	74807935	OR2AT4
NM_001145212	chr11	+	74862151	74917594	SLCO2B1
NM_001145211	chr11	+	74870876	74917594	SLCO2B1
NM_001195528	chr11	+	74951818	74954749	TPBGL
NM_004041	chr11	-	74971165	75062705	ARRB1
NM_001260507	chr11	+	75110534	75117957	RPS3
NM_001256802	chr11	+	75110561	75133345	RPS3
NM_001260506	chr11	+	75110561	75117950	RPS3
NR_000005	chr11	+	75111434	75111582	SNORD15A
NR_000025	chr11	+	75115464	75115610	SNORD15B
NM_001039548	chr11	-	75133437	75141674	KLHL35
NM_001351167	chr11	-	75145684	75163372	GDPD5
NM_001351168	chr11	-	75145684	75236618	GDPD5
NM_030792	chr11	-	75145684	75236986	GDPD5
NM_001207014	chr11	+	75273297	75283856	SERPINH1
NR_145823	chr11	+	75294240	75305710	LOC105369391
NM_033063	chr11	-	75297962	75379479	MAP6
NM_207577	chr11	-	75313904	75379479	MAP6
NM_025098	chr11	+	75428882	75443997	MOGAT2
NR_046090	chr11	-	75469499	75479692	LOC283214
NM_001253891	chr11	+	75479777	75512581	DGAT2
NM_032564	chr11	+	75479822	75512579	DGAT2
NR_144531	chr11	-	75524558	75525842	UVRAG-DT
NM_003369	chr11	+	75526254	75855276	UVRAG
NM_004626	chr11	-	75897368	75917546	WNT11
NM_004705	chr11	-	76061000	76092176	THAP12
NR_130898	chr11	-	76061000	76092009	THAP12
NM_001282456	chr11	+	76092366	76119175	GVQW3
NM_001305225	chr11	+	76092366	76101136	GVQW3
NM_001347884	chr11	+	76092366	76125665	GVQW3
NM_001300944	chr11	+	76156061	76264075	EMSY
NM_020193	chr11	+	76156068	76263943	EMSY
NM_001370187	chr11	-	76368567	76381791	LRRC32
NM_001370189	chr11	-	76368567	76380982	LRRC32
NM_005512	chr11	-	76368567	76381044	LRRC32
NR_024042	chr11	-	76391209	76432833	GUCY2EP
NM_001258210	chr11	+	76493356	76509198	TSKU
NR_120561	chr11	-	76493624	76494106	LOC101928837
NM_015516	chr11	+	76494399	76509188	TSKU
NM_001318479	chr11	+	76495191	76509198	TSKU
NM_001318477	chr11	+	76502795	76509198	TSKU
NM_018367	chr11	+	76571961	76737841	ACER3
NM_138706	chr11	+	76745441	76753005	B3GNT6
NM_004055	chr11	+	76778017	76837198	CAPN5
NM_006189	chr11	+	76813885	76814377	OMP
NM_001369365	chr11	+	76839291	76926286	MYO7A
NM_182833	chr11	-	76927602	77012711	GDPD4
NM_002576	chr11	-	77033059	77185108	PAK1
NR_130930	chr11	+	77282133	77286707	LOC646029
NM_001363477	chr11	+	77300679	77321401	AQP11
NM_173039	chr11	+	77300997	77321401	AQP11
NM_001311202	chr11	-	77325574	77348839	CLNS1A
NM_001311199	chr11	-	77329584	77348851	CLNS1A
NM_016578	chr11	-	77377273	77531880	RSF1
NM_001316957	chr11	+	77532159	77611831	AAMDC
NM_001316960	chr11	+	77532159	77583398	AAMDC
NM_001363564	chr11	+	77552183	77583398	AAMDC
NM_033547	chr11	-	77589765	77705714	INTS4
NM_001203261	chr11	-	77726760	77790908	NDUFC2-KCTD14
NM_001282406	chr11	-	77726760	77757237	KCTD14
NM_023930	chr11	-	77726760	77734322	KCTD14
NM_003251	chr11	+	77774906	77779397	THRSP
NM_004549	chr11	-	77779342	77790908	NDUFC2
NM_001204054	chr11	-	77779392	77790908	NDUFC2
NM_001007027	chr11	-	77811987	77850699	ALG8
NM_024079	chr11	-	77811991	77850672	ALG8
NR_102280	chr11	+	77850838	77885023	KCTD21-AS1
NM_001029859	chr11	-	77882294	77899672	KCTD21
NM_020798	chr11	+	77899964	77926278	USP35
NM_012296	chr11	-	77926335	78052926	GAB2
NM_080491	chr11	-	77926338	78128866	GAB2
NR_120564	chr11	-	78135028	78140882	LINC02728
NM_001243251	chr11	-	78147006	78285909	NARS2
NM_024678	chr11	-	78147013	78285909	NARS2
NR_120566	chr11	+	78244221	78269611	LOC101928896
NM_001098816	chr11	-	78363873	79152074	TENM4
NR_120570	chr11	-	80462243	80473846	LINC02720
NM_175885	chr11	-	82440981	82444906	FAM181B
NM_005040	chr11	-	82533977	82611472	PRCP
NM_001319214	chr11	-	82533982	82612782	PRCP
NM_199418	chr11	-	82533982	82611645	PRCP
NM_145018	chr11	+	82612777	82645699	DDIAS
NM_001286059	chr11	-	82684174	82745316	RAB30
NM_001286060	chr11	-	82684174	82782939	RAB30
NM_001286061	chr11	-	82684174	82782504	RAB30
NR_033347	chr11	-	82752505	82752640	SNORA70E
NR_038903	chr11	+	82783107	82784754	RAB30-DT
NM_001346413	chr11	+	82868172	82898493	PCF11
NR_149009	chr11	-	82895532	82904711	LOC100506282
NR_133914	chr11	-	82896562	82898526	PCF11-AS1
NR_149008	chr11	-	82901961	82904711	LOC100506282
NM_001300973	chr11	+	82904753	82967141	ANKRD42
NM_001300975	chr11	+	82904753	82960013	ANKRD42
NR_125355	chr11	+	82904753	82926242	ANKRD42
NM_021825	chr11	-	82970134	82997450	CCDC90B
NM_001142699	chr11	-	83166055	85338314	DLG2
NM_001142700	chr11	-	83166055	83984323	DLG2
NM_001142702	chr11	-	83166055	83393468	DLG2
NM_001206769	chr11	-	83166055	84028382	DLG2
NM_001300983	chr11	-	83166055	84634465	DLG2
NM_001351274	chr11	-	83166055	85339417	DLG2
NM_001351275	chr11	-	83166055	85339381	DLG2
NM_001351276	chr11	-	83166055	84431985	DLG2
NM_001193537	chr11	+	85339616	85347584	TMEM126B
NM_001350394	chr11	+	85339616	85346548	TMEM126B
NM_001244735	chr11	+	85358962	85367597	TMEM126A
NM_032273	chr11	+	85359010	85367586	TMEM126A
NR_028026	chr11	-	85368607	85376173	CREBZF
NM_152723	chr11	-	85394890	85397238	CCDC89
NM_001162951	chr11	-	85405264	85469112	SYTL2
NM_001162952	chr11	-	85405264	85430393	SYTL2
NM_001289608	chr11	-	85405264	85522202	SYTL2
NM_001289610	chr11	-	85405264	85430223	SYTL2
NM_001365834	chr11	-	85405264	85430137	SYTL2
NM_206927	chr11	-	85405264	85522184	SYTL2
NM_001286159	chr11	+	85566143	85631063	CCDC83
NM_001206946	chr11	-	85668218	85780126	PICALM
NM_001206947	chr11	-	85668218	85780902	PICALM
NM_001330334	chr11	+	85955425	85989852	EED
NM_003797	chr11	+	85955794	85989852	EED
NR_136324	chr11	+	86013281	86056985	HIKESHI
NM_021827	chr11	+	86085777	86134151	CCDC81
NM_001156474	chr11	+	86085928	86134148	CCDC81
NM_006680	chr11	-	86152149	86383427	ME3
NR_147828	chr11	-	86152149	86383678	ME3
NR_147831	chr11	-	86152149	86383240	ME3
NM_001293180	chr11	+	86502112	86522273	PRSS23
NM_007173	chr11	+	86511583	86522273	PRSS23
NR_120592	chr11	+	86511583	86663945	PRSS23
NR_120593	chr11	+	86511583	86648861	PRSS23
NR_045004	chr11	-	86567972	86568996	OR7E2P
NM_012193	chr11	-	86656720	86666437	FZD4
NR_038905	chr11	+	86666662	86711989	FZD4-DT
NR_033149	chr11	+	86748975	87039866	TMEM135
NR_135090	chr11	-	87429245	87430303	LINC02711
NM_022337	chr11	-	87846418	87908611	RAB38
NM_001814	chr11	-	88026759	88070904	CTSC
NM_148170	chr11	-	88053978	88070904	CTSC
NM_000842	chr11	-	88237743	88796846	GRM5
NM_001143831	chr11	-	88237743	88781240	GRM5
NR_049724	chr11	+	88237743	88257222	GRM5-AS1
NM_000372	chr11	+	88911042	89028927	TYR
NM_001143836	chr11	-	89057521	89224543	NOX4
NM_001143837	chr11	-	89057521	89322725	NOX4
NM_001291927	chr11	-	89057521	89224146	NOX4
NM_001291929	chr11	-	89057521	89223928	NOX4
NM_001300995	chr11	-	89057521	89225387	NOX4
NR_120406	chr11	-	89222017	89224543	NOX4
NM_153696	chr11	+	89392464	89431886	FOLH1B
NM_001271942	chr11	+	89443466	89451040	TRIM77
NM_020358	chr11	-	89530822	89541743	TRIM49
NR_028346	chr11	+	89575164	89584136	TRIM53AP
NR_146921	chr11	+	89586009	89596233	TRIM51EP
NM_001164397	chr11	-	89603754	89609185	TRIM64B
NM_001105522	chr11	-	89644578	89653576	TRIM49D2
NM_001206627	chr11	-	89644639	89650878	TRIM49D1
NM_001105522	chr11	+	89657231	89666229	TRIM49D2
NM_001206627	chr11	+	89659929	89666168	TRIM49D1
NM_001136486	chr11	+	89701671	89707240	TRIM64
NR_146921	chr11	-	89714612	89724838	TRIM51EP
NR_028346	chr11	-	89726710	89735676	TRIM53AP
NM_001195234	chr11	+	89764273	89775193	TRIM49C
NM_001143975	chr11	+	89819117	89820299	UBTFL1
NM_001300930	chr11	+	89867830	89926062	NAALAD2
NM_001144073	chr11	-	89933597	89956532	CHORDC1
NM_012124	chr11	-	89933597	89956217	CHORDC1
NR_104190	chr11	+	89984399	90648220	DISC1FP1
NM_001367949	chr11	+	91958199	92629639	FAT3
NM_001008781	chr11	+	92085261	92629635	FAT3
NR_135091	chr11	-	92646404	92648794	LINC02746
NM_005959	chr11	+	92702788	92715948	MTNR1B
NM_001286139	chr11	-	92877339	92930592	SLC36A4
NM_152313	chr11	-	92877339	92931157	SLC36A4
NM_181645	chr11	+	93063882	93171636	DEUP1
NM_020179	chr11	-	93211638	93276557	SMCO4
NM_033395	chr11	+	93394847	93463524	CEP295
NR_002569	chr11	+	93454679	93455032	SCARNA9
NR_146090	chr11	-	93463359	93474703	TAF1D
NR_003028	chr11	-	93463680	93463812	SNORA25
NR_003032	chr11	-	93464144	93464265	SNORA32
NR_003036	chr11	-	93464668	93464739	SNORD6
NR_003026	chr11	-	93465169	93465299	SNORA1
NR_002920	chr11	-	93465526	93465665	SNORA8
NR_003033	chr11	-	93466393	93466466	SNORD5
NR_002959	chr11	-	93466631	93466763	SNORA18
NR_002973	chr11	-	93468275	93468402	SNORA40
NM_024116	chr11	-	93468732	93474661	TAF1D
NM_001286070	chr11	+	93474759	93496268	C11orf54
NM_001351990	chr11	+	93474837	93497915	C11orf54
NM_001369406	chr11	+	93479608	93497915	C11orf54
NM_004268	chr11	+	93517447	93548129	MED17
NM_001144871	chr11	-	93551398	93583784	VSTM5
NM_001098672	chr11	+	93754519	93847374	HEPHL1
NM_015368	chr11	+	93862006	93915134	PANX1
NM_001199206	chr11	+	94038802	94040858	IZUMO1R
NM_001330345	chr11	-	94110481	94134585	GPR83
NM_005590	chr11	-	94148735	94227010	MRE11
NM_005591	chr11	-	94150470	94227040	MRE11
NM_017704	chr11	+	94227149	94232744	ANKRD49
NM_001190462	chr11	+	94245626	94265289	C11orf97
NM_002033	chr11	+	94277016	94283064	FUT4
NR_135093	chr11	-	94278497	94473521	LOC105369438
NR_135094	chr11	-	94279356	94473521	LOC105369438
NM_152431	chr11	+	94300533	94354587	PIWIL4
NR_135096	chr11	-	94306937	94473521	LOC105369438
NM_001301007	chr11	+	94501521	94609913	AMOTL1
NM_016403	chr11	-	94695784	94706720	CWC15
NM_001363372	chr11	-	94695786	94706776	CWC15
NM_018039	chr11	+	94706872	94732683	KDM4D
NM_001161630	chr11	+	94758421	94760760	KDM4E
NR_103726	chr11	+	94800040	94804387	SRSF8
NM_015036	chr11	+	94823009	94865809	ENDOD1
NR_110303	chr11	+	94883702	94892312	LOC101929295
NM_001271594	chr11	-	94898676	94965639	SESN3
NM_144665	chr11	-	94898676	94964366	SESN3
NR_110295	chr11	+	94963349	94967568	LOC100129203
NM_144664	chr11	-	95502116	95522946	FAM76B
NM_001363604	chr11	+	95523624	95565857	CEP57
NM_014679	chr11	+	95523661	95565857	CEP57
NM_016156	chr11	-	95566043	95657371	MTMR2
NM_201278	chr11	-	95566043	95657271	MTMR2
NM_032427	chr11	-	95709763	96076359	MAML2
NM_001318736	chr11	-	96085928	96123083	CCDC82
NM_001363594	chr11	-	96085928	96122980	CCDC82
NM_024725	chr11	-	96085936	96123076	CCDC82
NM_001318737	chr11	-	96113698	96123076	CCDC82
NM_003772	chr11	+	96123176	96126725	JRKL
NR_047481	chr11	-	96176445	96240041	JRKL-AS1
NR_135097	chr11	+	96241588	96247914	LINC02737
NM_001243270	chr11	+	98891678	100229616	CNTN5
NM_001243271	chr11	+	98891678	100180433	CNTN5
NM_175566	chr11	+	99426875	100229616	CNTN5
NR_133571	chr11	-	100554891	100558686	LOC100128386
NM_001367945	chr11	+	100558018	100864672	ARHGAP42
NR_145747	chr11	+	100805004	100805109	SNORD13I
NM_001202474	chr11	-	100900354	100999794	PGR
NM_001271162	chr11	-	100900354	101000544	PGR
NR_073144	chr11	+	100999807	101030001	PGR-AS1
NM_004621	chr11	-	101322294	101454738	TRPC6
NM_178127	chr11	-	101761404	101787253	ANGPTL5
NM_001363543	chr11	+	101785740	101871793	CEP126
NM_001195005	chr11	+	101918167	101946842	CFAP300
NM_032930	chr11	+	101918167	101955285	CFAP300
NM_001363505	chr11	+	101918168	101955291	CFAP300
NM_001282097	chr11	+	101981177	102104155	YAP1
NM_001282101	chr11	+	101981191	102104154	YAP1
NM_001195045	chr11	+	101983178	102104155	YAP1
NM_001165	chr11	+	102188214	102210134	BIRC3
NM_001166	chr11	+	102217912	102249401	BIRC2
NM_001256166	chr11	+	102217944	102249401	BIRC2
NM_001256163	chr11	+	102218104	102249401	BIRC2
NM_052932	chr11	-	102267064	102323496	TMEM123
NR_135053	chr11	+	102323649	102332769	LOC101928424
NR_135076	chr11	+	102337985	102369530	LOC102723838
NM_002423	chr11	-	102391238	102401478	MMP7
NM_004771	chr11	-	102447564	102496063	MMP20
NM_022122	chr11	-	102562217	102576500	MMP27
NM_002424	chr11	-	102582526	102595685	MMP8
NM_002425	chr11	-	102641232	102651359	MMP10
NR_038390	chr11	+	102654406	102707497	WTAPP1
NM_002421	chr11	-	102660649	102668891	MMP1
NM_002422	chr11	-	102706531	102714340	MMP3
NM_002426	chr11	-	102733473	102745712	MMP12
NM_002427	chr11	-	102813723	102826461	MMP13
NM_032299	chr11	-	102921414	102962889	DCUN1D5
NM_001080463	chr11	+	102980154	103350591	DYNC2H1
NM_033135	chr11	-	103777918	104034875	PDGFD
NM_001001711	chr11	+	103907367	103909924	DDI1
NR_120585	chr11	-	104439216	104480030	LINC02552
NR_034065	chr11	-	104756444	104769397	CASP12
NR_034078	chr11	-	104772275	104788902	CASP17P
NM_033306	chr11	-	104813592	104839301	CASP4
NM_001136110	chr11	-	104864961	104893895	CASP5
NM_004347	chr11	-	104864969	104893895	CASP5
NM_033293	chr11	-	104896169	104905871	CASP1
NM_001257119	chr11	-	104896236	104905871	CASP1
NM_033295	chr11	-	104896236	104905884	CASP1
NM_001017534	chr11	-	104912052	104916062	CARD16
NM_052889	chr11	-	104912052	104916051	CARD16
NR_131905	chr11	-	104933328	104942257	CASP1P2
NM_001007232	chr11	-	104963195	104972158	CARD17
NM_021571	chr11	-	105008441	105010496	CARD18
NM_000829	chr11	+	105480799	105852817	GRIA4
NM_001077243	chr11	+	105480799	105852819	GRIA4
NM_001077244	chr11	+	105480799	105784232	GRIA4
NM_001112812	chr11	+	105481432	105784232	GRIA4
NR_046356	chr11	+	105481432	105852817	GRIA4
NM_032424	chr11	-	105878625	105892967	MSANTD4
NM_001318747	chr11	-	105878647	105893014	MSANTD4
NM_152433	chr11	-	105921824	105948465	KBTBD3
NM_198439	chr11	-	105921824	105948074	KBTBD3
NM_015423	chr11	+	105948388	105969422	AASDHPPT
NR_135099	chr11	-	105983185	106002843	LINC02719
NR_120552	chr11	+	106120745	106133955	LOC101928535
NR_120551	chr11	+	106122133	106135632	LOC101928535
NM_001256424	chr11	-	106544744	106889202	GUCY1A2
NM_152434	chr11	-	107197070	107328572	CWF19L2
NM_001301010	chr11	-	107373452	107436461	ALKBH8
NM_001308018	chr11	+	107461816	107537505	ELMOD1
NM_018712	chr11	+	107461872	107537505	ELMOD1
NM_003063	chr11	-	107578105	107582782	SLN
NM_017515	chr11	-	107661716	107729513	SLC35F2
NM_017516	chr11	+	107799173	107834208	RAB39A
NM_003478	chr11	+	107879623	107978486	CUL5
NM_000019	chr11	+	107992293	108018328	ACAT1
NM_001321307	chr11	-	108027941	108093365	NPAT
NM_000051	chr11	+	108093558	108239826	ATM
NM_001351835	chr11	+	108093558	108100091	ATM
NM_001351834	chr11	+	108093793	108239829	ATM
NM_001351836	chr11	+	108094255	108100091	ATM
NM_001330368	chr11	-	108179245	108338256	C11orf65
NR_147053	chr11	-	108201925	108338258	C11orf65
NM_152587	chr11	-	108253481	108338256	C11orf65
NM_153705	chr11	-	108342845	108369111	POGLUT3
NM_001144763	chr11	-	108376161	108422956	EXPH5
NM_001144765	chr11	-	108376161	108408904	EXPH5
NM_015065	chr11	-	108376161	108464495	EXPH5
NM_004398	chr11	+	108535795	108811653	DDX10
NM_207645	chr11	+	109292915	109299893	C11orf87
NM_033390	chr11	+	109964117	110042566	ZC3H12C
NM_001260493	chr11	-	110045604	110167437	RDX
NM_001260492	chr11	-	110066285	110167339	RDX
NM_001260496	chr11	-	110066285	110167437	RDX
NM_001260494	chr11	-	110100165	110167437	RDX
NR_135100	chr11	+	110225838	110277632	LINC02732
NM_004109	chr11	+	110300671	110335608	FDX1
NM_001258416	chr11	-	110447758	110583912	ARHGAP20
NM_020809	chr11	-	110447758	110583451	ARHGAP20
NM_001258415	chr11	-	110447766	110582548	ARHGAP20
NR_149131	chr11	-	110962655	110968042	LINC02550
NM_198498	chr11	+	111116449	111157126	C11orf53
NM_001302644	chr11	-	111164113	111175773	COLCA1
NM_001302645	chr11	-	111164113	111170957	COLCA1
NM_001302646	chr11	-	111164113	111169978	COLCA1
NM_001302647	chr11	-	111164113	111170761	COLCA1
NM_207429	chr11	-	111164113	111170621	COLCA1
NM_001271458	chr11	+	111169270	111179460	COLCA2
NM_001271457	chr11	+	111169564	111179460	COLCA2
NM_001136105	chr11	+	111169975	111179460	COLCA2
NM_001370484	chr11	+	111170033	111179460	COLCA2
NM_006235	chr11	-	111222980	111250000	POU2AF1
NR_046085	chr11	-	111284966	111288911	LOC100132078
NM_017589	chr11	-	111338250	111383111	BTG4
NM_001367974	chr11	-	111365539	111385450	BTG4
NM_001367975	chr11	-	111365539	111383111	BTG4
NM_001367976	chr11	-	111367236	111383111	BTG4
NR_147706	chr11	+	111381326	111384613	LOC728196
NM_207430	chr11	+	111385509	111407756	C11orf88
NM_001318799	chr11	+	111411004	111432470	LAYN
NM_001258391	chr11	+	111411232	111432470	LAYN
NM_015191	chr11	+	111473172	111601579	SIK2
NM_181700	chr11	-	111597636	111637113	PPP2R1B
NM_001177562	chr11	-	111608600	111637113	PPP2R1B
NM_001352416	chr11	-	111652918	111742004	ALG9
NM_001352417	chr11	-	111652918	111742305	ALG9
NM_001352423	chr11	-	111652918	111742024	ALG9
NM_138378	chr11	-	111744779	111749889	FDXACB1
NM_001330371	chr11	+	111749947	111754797	C11orf1
NM_022761	chr11	+	111750264	111756699	C11orf1
NM_001289808	chr11	-	111779287	111782494	CRYAB
NM_001368245	chr11	-	111779287	111794464	CRYAB
NM_001368246	chr11	-	111779287	111781463	CRYAB
NM_001885	chr11	-	111779287	111783885	CRYAB
NM_001289807	chr11	-	111779343	111783937	CRYAB
NM_001330379	chr11	-	111779343	111781477	CRYAB
NM_001541	chr11	+	111783457	111784817	HSPB2
NR_037651	chr11	+	111783459	111797595	HSPB2-C11orf52
NM_080659	chr11	+	111789636	111797595	C11orf52
NM_001278542	chr11	+	111797867	111846719	DIXDC1
NM_001037954	chr11	+	111808066	111893376	DIXDC1
NM_033425	chr11	+	111848032	111893374	DIXDC1
NM_001372031	chr11	+	111896131	111935128	DLAT
NM_001082619	chr11	-	111934733	111944895	PIH1D2
NM_138789	chr11	-	111938522	111944895	PIH1D2
NM_018195	chr11	+	111945022	111955874	NKAPD1
NM_012459	chr11	-	111955535	111957480	TIMM8B
NR_028383	chr11	-	111955554	111957480	TIMM8B
NM_001276506	chr11	+	111957596	111966518	SDHD
NM_001243211	chr11	-	112013982	112034817	IL18
NM_031275	chr11	+	112038094	112043279	TEX12
NM_001256398	chr11	+	112046234	112089656	BCO2
NM_031938	chr11	+	112046234	112089669	BCO2
NM_001256400	chr11	+	112047088	112089656	BCO2
NM_000317	chr11	+	112097150	112104695	PTS
NM_001145024	chr11	-	112118875	112131583	PLET1
NR_133566	chr11	+	112130987	112132119	LOC100132686
NR_126004	chr11	+	112141471	112233257	LINC02762
NR_120559	chr11	+	112352954	112412639	LINC02763
NR_120560	chr11	+	112355067	112358559	LINC02763
NR_104155	chr11	-	112404944	112426525	LINC02764
NR_120563	chr11	-	112830002	112834182	LOC101928847
NM_001242607	chr11	+	112832141	113149158	NCAM1
NM_001242608	chr11	+	112832141	113135919	NCAM1
NR_034101	chr11	-	113140253	113144623	NCAM1-AS1
NM_017868	chr11	+	113185304	113237109	TTC12
NR_147891	chr11	+	113185304	113244018	TTC12
NM_178510	chr11	+	113258500	113271138	ANKK1
NM_016574	chr11	-	113280316	113346001	DRD2
NM_000795	chr11	-	113280326	113346120	DRD2
NM_001288751	chr11	-	113558267	113577095	TMPRSS5
NM_001288752	chr11	-	113558271	113577030	TMPRSS5
NM_004724	chr11	-	113603908	113644414	ZW10
NM_001101389	chr11	+	113650517	113651207	CLDN25
NM_001346272	chr11	-	113668596	113746294	USP28
NM_001346273	chr11	-	113684477	113746294	USP28
NM_006028	chr11	+	113775517	113817283	HTR3B
NM_001363563	chr11	+	113779562	113817283	HTR3B
NR_046363	chr11	+	113845796	113861034	HTR3A
NM_000869	chr11	+	113845829	113861034	HTR3A
NM_001161772	chr11	+	113848221	113861034	HTR3A
NM_006006	chr11	+	113930432	114127487	ZBTB16
NM_001354751	chr11	+	113930963	114127487	ZBTB16
NM_001018011	chr11	+	113931228	114127492	ZBTB16
NM_001354752	chr11	+	113933932	114127492	ZBTB16
NM_001372047	chr11	+	114128527	114184257	NNMT
NR_164073	chr11	+	114131489	114184257	NNMT
NM_001372046	chr11	+	114165871	114184257	NNMT
NM_001372045	chr11	+	114166058	114184257	NNMT
NM_006169	chr11	+	114167120	114184257	NNMT
NR_120567	chr11	-	114231356	114250761	LOC101928940
NM_019021	chr11	-	114262165	114271233	C11orf71
NM_001271562	chr11	-	114269255	114271233	C11orf71
NM_001286047	chr11	+	114271250	114281332	RBM7
NM_001286046	chr11	+	114271387	114281329	RBM7
NM_015523	chr11	+	114310188	114321000	REXO2
NM_001367953	chr11	-	114389655	114430603	NXPE1
NM_001077639	chr11	-	114441312	114466508	NXPE4
NM_182495	chr11	+	114549248	114577791	NXPE2
NM_001301045	chr11	-	115039955	115375133	CADM1
NR_135108	chr11	+	115204295	115211158	LOC105369509
NR_135102	chr11	+	115267473	115268376	LOC105369507
NR_135066	chr11	-	115602662	115605480	LOC101928985
NR_034148	chr11	-	115626050	115630918	LINC00900
NR_135069	chr11	+	116510138	116528969	LINC02702
NM_001159736	chr11	-	116618885	116643714	BUD13
NM_032725	chr11	-	116618890	116643703	BUD13
NM_001317086	chr11	-	116644515	116658739	ZPR1
NM_001371904	chr11	-	116660082	116662595	APOA5
NM_052968	chr11	-	116660082	116663136	APOA5
NM_000482	chr11	-	116691415	116694020	APOA4
NM_000040	chr11	+	116700622	116703788	APOC3
NM_001318018	chr11	-	116706466	116708338	APOA1
NM_001318021	chr11	-	116706466	116708666	APOA1
NR_126362	chr11	+	116706832	116726445	APOA1-AS
NM_001281748	chr11	-	116714125	116969144	SIK3
NM_001366687	chr11	-	116775233	116969144	SIK3
NM_001184748	chr11	+	117014999	117047592	PAFAH1B2
NM_001184746	chr11	+	117015002	117047592	PAFAH1B2
NR_110269	chr11	+	117015002	117048889	PAFAH1B2
NR_110282	chr11	+	117015002	117041761	PAFAH1B2
NM_001040455	chr11	+	117049458	117068158	SIDT2
NR_045215	chr11	-	117066328	117072630	LOC100652768
NM_001001522	chr11	+	117070009	117078181	TAGLN
NM_003186	chr11	+	117070085	117078180	TAGLN
NM_004716	chr11	-	117075052	117102789	PCSK7
NM_207343	chr11	+	117103386	117157170	RNF214
NM_001278249	chr11	+	117103451	117156404	RNF214
NM_001207048	chr11	-	117155922	117166289	BACE1
NM_138973	chr11	-	117156401	117186972	BACE1
NR_037803	chr11	+	117162061	117162886	BACE1-AS
NM_001271933	chr11	+	117192493	117283982	CEP164
NM_014956	chr11	+	117198569	117283982	CEP164
NM_020693	chr11	-	117298487	117667931	DSCAML1
NM_001367904	chr11	-	117350049	117667931	DSCAML1
NM_001367905	chr11	-	117389089	117688229	DSCAML1
NM_001680	chr11	-	117690771	117695459	FXYD2
NM_021603	chr11	-	117690771	117698804	FXYD2
NM_001204268	chr11	-	117690795	117747373	FXYD6-FXYD2
NM_001164837	chr11	-	117707690	117747746	FXYD6
NM_001164831	chr11	-	117707695	117748145	FXYD6
NM_001164832	chr11	-	117707695	117747373	FXYD6
NM_001206789	chr11	-	117771355	117800117	TMPRSS13
NM_001244995	chr11	-	117773756	117800117	TMPRSS13
NM_001206790	chr11	-	117778509	117800168	TMPRSS13
NM_001558	chr11	+	117857105	117872198	IL10RA
NR_026691	chr11	+	117857108	117873751	IL10RA
NM_001354434	chr11	-	117884462	117957678	SMIM35
NM_001083947	chr11	+	117947726	117990556	TMPRSS4
